Domain,Title,Link
Bio,Transfer learning in single-cell transcriptomics,https://arxiv.org/abs/1910.01791
Bio,Spatially resolved transcriptomics prediction using graph attention,https://arxiv.org/search/?query=Spatially+resolved+transcriptomics+prediction+graph&searchtype=title
Bio,Multi-omics data integration using deep learning,https://arxiv.org/search/?query=Multi-omics+data+integration+deep+learning&searchtype=title
Bio,Predicting gene regulatory networks from single-cell data,https://arxiv.org/search/?query=Predicting+gene+regulatory+networks+from+single-cell+data&searchtype=title
Bio,De novo prediction of RNA-binding proteins,https://arxiv.org/search/?query=De+novo+prediction+of+RNA-binding+proteins&searchtype=title
Bio,Structure-based virtual screening with deep learning,https://arxiv.org/search/?query=Structure-based+virtual+screening+deep+learning&searchtype=title
Bio,Equivariant 3D protein structure generation,https://arxiv.org/abs/2205.00880
Bio,Diffusion models for protein sequence to structure generation,https://arxiv.org/search/?query=Diffusion+models+for+protein+sequence+to+structure+generation&searchtype=title
Bio,Antigen-specific antibody design via deep generative models,https://arxiv.org/abs/2207.08779
Bio,Predicting the effects of all missense variants with deep learning,https://arxiv.org/abs/2309.03577
Bio,Deep mutagenesis prediction via language modeling,https://arxiv.org/abs/2101.07926
Bio,Protein function prediction using graph neural networks,https://arxiv.org/abs/2006.02299
Bio,Deep learning for cryo-EM map resolution enhancement,https://arxiv.org/abs/2004.09556
Bio,Atomic-level cryo-EM maps reconstruction via deep neural networks,https://arxiv.org/search/?query=cryo-EM+maps+reconstruction+neural+networks&searchtype=title
Bio,Deep learning driven de novo drug design,https://arxiv.org/search/?query=Deep+learning+driven+de+novo+drug+design&searchtype=title
Bio,Predicting off-target effects of CRISPR-Cas9 via deep learning,https://arxiv.org/abs/1806.00224
Bio,Deep learning reveals the language of cancer,https://arxiv.org/search/?query=Deep+learning+reveals+language+of+cancer&searchtype=title
Bio,Machine learning on tumor mutational burden,https://arxiv.org/search/?query=Machine+learning+on+tumor+mutational+burden&searchtype=title
Bio,Predicting immunotherapy response with deep learning,https://arxiv.org/search/?query=Predicting+immunotherapy+response+with+deep+learning&searchtype=title
Bio,Deep learning models for medical image segmentation,https://arxiv.org/abs/1505.04597
Bio,Unsupervised anomaly detection in medical imaging,https://arxiv.org/search/?query=Unsupervised+anomaly+detection+in+medical+imaging&searchtype=title
Bio,Generative models for synthesizing medical imaging data,https://arxiv.org/search/?query=Generative+models+synthesizing+medical+imaging+data&searchtype=title
Bio,Federated learning for multi-center healthcare data,https://arxiv.org/abs/2108.08398
Bio,Self-supervised contrastive learning for medical time series,https://arxiv.org/abs/2109.11051
Bio,Attention mechanisms in clinical natural language processing,https://arxiv.org/search/?query=Attention+mechanisms+clinical+NLP&searchtype=title
Bio,Clinical BERT representations for biomedical text mining,https://arxiv.org/abs/1904.05342
Bio,BioBERT: a pre-trained biomedical language representation model,https://arxiv.org/abs/1901.08746
Bio,PubMedBERT: Domain-Specific Language Model Pretraining for Biomedical Natural Language Processing,https://arxiv.org/abs/2007.15779
Bio,Transformers for extracting chemical-protein relations,https://arxiv.org/search/?query=Transformers+for+extracting+chemical-protein+relations&searchtype=title
Bio,Knowledge graph embeddings for drug-target interaction,https://arxiv.org/abs/2005.02331
Bio,Predicting synergistic drug combinations via deep learning,https://arxiv.org/search/?query=Predicting+synergistic+drug+combinations+deep+learning&searchtype=title
Bio,End-to-end learning to predict drug interactions,https://arxiv.org/search/?query=End-to-end+learning+predict+drug+interactions&searchtype=title
Bio,Machine learning for predicting clinical trial outcomes,https://arxiv.org/search/?query=Machine+learning+predicting+clinical+trial+outcomes&searchtype=title
Bio,Deep generative models for therapeutic antibody design,https://arxiv.org/search/?query=Deep+generative+models+therapeutic+antibody+design&searchtype=title
Bio,A unified approach for single-cell and spatial transcriptomics,https://arxiv.org/search/?query=unified+approach+single-cell+spatial+transcriptomics&searchtype=title
Bio,Spatial genomics via multiplexed FISH,https://arxiv.org/search/?query=Spatial+genomics+multiplexed+FISH&searchtype=title
Bio,Deep learning maps epigenetic modifications,https://arxiv.org/search/?query=Deep+learning+maps+epigenetic+modifications&searchtype=title
Bio,AlphaFold accelerates structural biology research,https://arxiv.org/abs/2202.13414
Bio,Machine learning prediction of antimicrobial resistance,https://arxiv.org/search/?query=Machine+learning+prediction+of+antimicrobial+resistance&searchtype=title
Bio,Deep sequence clustering reveals novel protein families,https://arxiv.org/search/?query=Deep+sequence+clustering+reveals+novel+protein+families&searchtype=title
Bio,Using deep networks to decode protein interaction rules,https://arxiv.org/search/?query=Using+deep+networks+to+decode+protein+interaction+rules&searchtype=title
Bio,Deep learning characterizes viral evolution architectures,https://arxiv.org/search/?query=Deep+learning+characterizes+viral+evolution+architectures&searchtype=title
Bio,Language models escape viral immune systems,https://arxiv.org/abs/2103.01138
CS,ResNet-152: Deep Residual Learning,https://arxiv.org/abs/1512.03385
CS,ResNet-50: Deep Residual Learning,https://arxiv.org/abs/1512.03385
CS,Scaling Laws for Neural Language Models,https://arxiv.org/abs/2001.08361
CS,Generative Agents Architecture,https://arxiv.org/abs/2304.03442
Math,The Millennium Prize Problems,https://arxiv.org/search/?query=The+Millennium+Prize+Problems&searchtype=title
Math,A Proof of the Poincare Conjecture,https://arxiv.org/abs/math/0307245
Math,The Birch and Swinnerton-Dyer Conjecture for Elliptic Curves over Q,https://arxiv.org/search/?query=The+Birch+and+Swinnerton-Dyer+Conjecture+for+Elliptic+Curves+over+Q&searchtype=title
Math,Faltings Theorem,https://arxiv.org/search/?query=Faltings+Theorem&searchtype=title
Math,The Mordell Conjecture,https://arxiv.org/search/?query=The+Mordell+Conjecture&searchtype=title
Math,Wiles' Proof of Fermat's Last Theorem,https://arxiv.org/search/?query=Proof+of+Fermat+Last+Theorem&searchtype=title
Math,The Modularity Theorem,https://arxiv.org/search/?query=The+Modularity+Theorem&searchtype=title
Math,The Weil Conjectures for Abelian Varieties,https://arxiv.org/search/?query=The+Weil+Conjectures+for+Abelian+Varieties&searchtype=title
Math,K-Theory and the Atiyah-Singer Index Theorem,https://arxiv.org/search/?query=K-Theory+and+the+Atiyah-Singer+Index+Theorem&searchtype=title
Math,Seiberg-Witten Invariants of Four-Manifolds,https://arxiv.org/search/?query=Seiberg-Witten+Invariants+of+Four-Manifolds&searchtype=title
Math,The Donaldson Invariants of Four-Manifolds,https://arxiv.org/search/?query=The+Donaldson+Invariants+of+Four-Manifolds&searchtype=title
Math,Floer Homology and Symplectic Topology,https://arxiv.org/search/?query=Floer+Homology+and+Symplectic+Topology&searchtype=title
Math,Khovanov Homology and the Jones Polynomial,https://arxiv.org/abs/math/9908171
Math,Kategorification of knot polynomials,https://arxiv.org/search/?query=Kategorification+of+knot+polynomials&searchtype=title
Math,The Volume Conjecture for knots,https://arxiv.org/search/?query=The+Volume+Conjecture+for+knots&searchtype=title
Math,The AJ Conjecture for knots,https://arxiv.org/search/?query=The+AJ+Conjecture+for+knots&searchtype=title
Math,The Kashaev Invariant of knots,https://arxiv.org/search/?query=The+Kashaev+Invariant+of+knots&searchtype=title
Math,The Quantum Invariants of Knots and 3-Manifolds,https://arxiv.org/search/?query=The+Quantum+Invariants+of+Knots+and+3-Manifolds&searchtype=title
Math,Chern-Simons Theory and Topological Invariants,https://arxiv.org/search/?query=Chern-Simons+Theory+and+Topological+Invariants&searchtype=title
Math,The Witten-Reshetikhin-Turaev Invariants,https://arxiv.org/search/?query=Witten-Reshetikhin-Turaev+Invariants&searchtype=title
Math,The Geometrization Conjecture of Thurston,https://arxiv.org/search/?query=The+Geometrization+Conjecture+of+Thurston&searchtype=title
Math,Ricci Flow with Surgery on 3-Manifolds,https://arxiv.org/abs/math/0303109
Math,The Sphere Packing Problem in 8 Dimensions,https://arxiv.org/abs/1603.04246
Math,The Sphere Packing Problem in 24 Dimensions,https://arxiv.org/abs/1603.06518
Math,Universal Optimality of the Leech Lattice,https://arxiv.org/search/?query=Universal+Optimality+of+the+Leech+Lattice&searchtype=title
Math,The Erdos-Szekeres Theorem in Combinatorial Geometry,https://arxiv.org/search/?query=Erdos-Szekeres+Theorem+in+Combinatorial+Geometry&searchtype=title
Math,The Szemeredi Regularity Lemma,https://arxiv.org/search/?query=Szemeredi+Regularity+Lemma&searchtype=title
Math,Green-Tao Theorem on Primes in Arithmetic Progression,https://arxiv.org/search/?query=Green-Tao+Theorem+on+Primes+in+Arithmetic+Progression&searchtype=title
Math,The Twin Prime Conjecture,https://arxiv.org/search/?query=Twin+Prime+Conjecture&searchtype=title
Math,Yitang Zhang's Bound on Prime Gaps,https://arxiv.org/search/?query=Yitang+Zhang+Bound+on+Prime+Gaps&searchtype=title
Math,The Polymath Project on Prime Gaps,https://arxiv.org/abs/1407.4890
Math,The ABC Conjecture and Inter-universal Teichmuller Theory,https://arxiv.org/search/?query=ABC+Conjecture+and+Inter-universal+Teichmuller+Theory&searchtype=title
Math,Mochizuki's Proof of the ABC Conjecture,https://arxiv.org/search/?query=Mochizuki+Proof+of+the+ABC+Conjecture&searchtype=title
Math,The PCP Theorem,https://arxiv.org/search/?query=The+PCP+Theorem&searchtype=title
Math,The Unique Games Conjecture,https://arxiv.org/abs/0805.2323
Math,Ramanujan Graphs,https://arxiv.org/search/?query=Ramanujan+Graphs&searchtype=title
Math,The Katz-Sarnak Philosophy for L-functions,https://arxiv.org/search/?query=Katz-Sarnak+Philosophy+for+L-functions&searchtype=title
Math,Random Matrix Theory and the Riemann Zeta Function,https://arxiv.org/abs/math/0008044
Math,The Montgomery-Odlyzko Law,https://arxiv.org/search/?query=Montgomery-Odlyzko+Law&searchtype=title
Math,The Tracy-Widom Distribution,https://arxiv.org/search/?query=Tracy-Widom+Distribution&searchtype=title
Math,The Kardar-Parisi-Zhang Universality Class,https://arxiv.org/abs/1207.6905
Math,The KPZ Equation,https://arxiv.org/search/?query=The+KPZ+Equation&searchtype=title
Math,Stochastic Partial Differential Equations,https://arxiv.org/search/?query=Stochastic+Partial+Differential+Equations&searchtype=title
Math,Regularity Structures for SPDEs,https://arxiv.org/abs/1303.5113
Math,Martin Hairer's work on SPDEs,https://arxiv.org/search/?query=Martin+Hairer+SPDEs&searchtype=title
Math,The Schramm-Loewner Evolution (SLE),https://arxiv.org/abs/math/9904022
Math,Conformal Invariance of the critical percolation cluster,https://arxiv.org/search/?query=Conformal+Invariance+of+the+critical+percolation+cluster&searchtype=title
Math,The Gaussian Free Field,https://arxiv.org/search/?query=The+Gaussian+Free+Field&searchtype=title
Math,Liouville Quantum Gravity,https://arxiv.org/search/?query=Liouville+Quantum+Gravity&searchtype=title
Math,The Brownian Map,https://arxiv.org/abs/1105.3258
Math,The resolution of the Cap Set Problem,https://arxiv.org/abs/1605.09223
Math,The Polynomial Method in Combinatorics,https://arxiv.org/search/?query=The+Polynomial+Method+in+Combinatorics&searchtype=title
Math,The Kakeya Conjecture,https://arxiv.org/search/?query=The+Kakeya+Conjecture&searchtype=title
Math,The Restriction Conjecture in Harmonic Analysis,https://arxiv.org/search/?query=Restriction+Conjecture+Harmonic+Analysis&searchtype=title
Math,The Decoupling Theorem,https://arxiv.org/abs/1405.3567
Math,The Bochner-Riesz Conjecture,https://arxiv.org/search/?query=The+Bochner-Riesz+Conjecture&searchtype=title
Math,The Invariant Subspace Problem,https://arxiv.org/search/?query=The+Invariant+Subspace+Problem&searchtype=title
Math,The Connes Embedding Problem,https://arxiv.org/search/?query=The+Connes+Embedding+Problem&searchtype=title
Math,MIP*=RE: A resolution of the Connes Embedding Problem,https://arxiv.org/abs/2001.04383
Math,Tsirelson's Problem in Quantum Information Theory,https://arxiv.org/search/?query=Tsirelson+Problem+Quantum+Information+Theory&searchtype=title
Math,The Sensitivity Conjecture,https://arxiv.org/abs/1907.00847
Math,The Sunflower Lemma Bounds,https://arxiv.org/abs/1908.09327
Math,The Delta-System Lemma,https://arxiv.org/search/?query=The+Delta-System+Lemma&searchtype=title
Math,The Erdos-Rado Theorem,https://arxiv.org/search/?query=The+Erdos-Rado+Theorem&searchtype=title
Math,Ramsey Theory on Graphs,https://arxiv.org/search/?query=Ramsey+Theory+on+Graphs&searchtype=title
Math,The Continuum Hypothesis,https://arxiv.org/search/?query=The+Continuum+Hypothesis&searchtype=title
Math,Large Cardinals in Set Theory,https://arxiv.org/search/?query=Large+Cardinals+in+Set+Theory&searchtype=title
Math,Projective Determinacy,https://arxiv.org/search/?query=Projective+Determinacy&searchtype=title
Math,The Axiom of Determinacy,https://arxiv.org/search/?query=The+Axiom+of+Determinacy&searchtype=title
Math,Inner Model Theory,https://arxiv.org/search/?query=Inner+Model+Theory&searchtype=title
Math,Core Models in Set Theory,https://arxiv.org/search/?query=Core+Models+Set+Theory&searchtype=title
Math,The Langlands Program,https://arxiv.org/search/?query=The+Langlands+Program&searchtype=title
Math,The Geometric Langlands Program,https://arxiv.org/search/?query=The+Geometric+Langlands+Program&searchtype=title
Physics,The AdS/CFT Correspondence,https://arxiv.org/abs/hep-th/9711200
Physics,The Holographic Principle,https://arxiv.org/abs/hep-th/9409089
Physics,Black Hole Thermodynamics,https://arxiv.org/abs/gr-qc/9712019
Physics,Hawking Radiation,https://arxiv.org/search/?query=Hawking+Radiation&searchtype=title
Physics,Black Hole Entropy,https://arxiv.org/search/?query=Black+Hole+Entropy&searchtype=title
Physics,The Black Hole Information Paradox,https://arxiv.org/search/?query=The+Black+Hole+Information+Paradox&searchtype=title
Physics,The Firewall Paradox for Black Holes,https://arxiv.org/abs/1207.3123
Physics,Complementarity in Quantum Gravity,https://arxiv.org/search/?query=Complementarity+in+Quantum+Gravity&searchtype=title
Physics,String Theory Foundations,https://arxiv.org/search/?query=String+Theory+Foundations&searchtype=title
Physics,M-Theory and Matrix Models,https://arxiv.org/abs/hep-th/9610043
Physics,D-Branes in String Theory,https://arxiv.org/search/?query=D-Branes+in+String+Theory&searchtype=title
Physics,T-Duality in String Theory,https://arxiv.org/search/?query=T-Duality+String+Theory&searchtype=title
Physics,S-Duality in String Theory,https://arxiv.org/search/?query=S-Duality+String+Theory&searchtype=title
Physics,Seiberg-Witten Theory,https://arxiv.org/search/?query=Seiberg-Witten+Theory&searchtype=title
Physics,The Standard Model of Particle Physics,https://arxiv.org/search/?query=The+Standard+Model+of+Particle+Physics&searchtype=title
Physics,The Discovery of the Higgs Boson,https://arxiv.org/abs/1207.7214
Physics,The Higgs Mechanism,https://arxiv.org/search/?query=The+Higgs+Mechanism&searchtype=title
Physics,Supersymmetry and the MSSM,https://arxiv.org/search/?query=Supersymmetry+and+the+MSSM&searchtype=title
Physics,The Strong CP Problem,https://arxiv.org/search/?query=The+Strong+CP+Problem&searchtype=title
Physics,Axions and Dark Matter,https://arxiv.org/search/?query=Axions+and+Dark+Matter&searchtype=title
Physics,WIMPs and Dark Matter Candidates,https://arxiv.org/search/?query=WIMPs+and+Dark+Matter+Candidates&searchtype=title
Physics,Direct Detection of Dark Matter,https://arxiv.org/search/?query=Direct+Detection+of+Dark+Matter&searchtype=title
Physics,Indirect Detection of Dark Matter,https://arxiv.org/search/?query=Indirect+Detection+of+Dark+Matter&searchtype=title
Physics,Neutrino Oscillations,https://arxiv.org/abs/hep-ex/9807003
Physics,The MSW Effect for Solar Neutrinos,https://arxiv.org/search/?query=The+MSW+Effect+for+Solar+Neutrinos&searchtype=title
Physics,The Daya Bay Reactor Neutrino Experiment,https://arxiv.org/search/?query=Daya+Bay+Reactor+Neutrino+Experiment&searchtype=title
Physics,The SNO Solar Neutrino Results,https://arxiv.org/search/?query=The+SNO+Solar+Neutrino+Results&searchtype=title
Physics,Cosmic Microwave Background Radiation,https://arxiv.org/search/?query=Cosmic+Microwave+Background+Radiation&searchtype=title
Physics,The WMAP Results on the CMB,https://arxiv.org/search/?query=WMAP+Results+CMB&searchtype=title
Physics,The Planck Results on the CMB,https://arxiv.org/abs/1807.06209
Physics,COBE Results and the Anisotropy of the CMB,https://arxiv.org/search/?query=COBE+Results+Anisotropy+CMB&searchtype=title
Physics,B-Mode Polarization of the CMB,https://arxiv.org/search/?query=B-Mode+Polarization+CMB&searchtype=title
Physics,Cosmic Inflation,https://arxiv.org/search/?query=Cosmic+Inflation&searchtype=title
Physics,Slow-Roll Inflation,https://arxiv.org/search/?query=Slow-Roll+Inflation&searchtype=title
Physics,Chaotic Inflation,https://arxiv.org/search/?query=Chaotic+Inflation&searchtype=title
Physics,Eternal Inflation,https://arxiv.org/search/?query=Eternal+Inflation&searchtype=title
Physics,The Multiverse Hypothesis,https://arxiv.org/search/?query=The+Multiverse+Hypothesis&searchtype=title
Physics,The Accelerating Universe and Dark Energy,https://arxiv.org/abs/astro-ph/9812133
Physics,The Cosmological Constant Problem,https://arxiv.org/abs/astro-ph/0603057
Physics,Quintessence and Dark Energy,https://arxiv.org/search/?query=Quintessence+and+Dark+Energy&searchtype=title
Physics,Modified Gravity Theories,https://arxiv.org/search/?query=Modified+Gravity+Theories&searchtype=title
Physics,f(R) Gravity,https://arxiv.org/abs/0805.1726
Physics,Gravitational Waves from Binary Black Holes,https://arxiv.org/abs/1602.03837
Physics,Gravitational Waves from Binary Neutron Stars,https://arxiv.org/abs/1710.05832
Physics,Multi-Messenger Astronomy with Gravitational Waves,https://arxiv.org/abs/1710.05833
Physics,The Stochastic Gravitational Wave Background,https://arxiv.org/search/?query=The+Stochastic+Gravitational+Wave+Background&searchtype=title
Physics,Pulsar Timing Arrays and Gravitational Waves,https://arxiv.org/abs/2306.16213
Physics,The First Image of a Black Hole,https://arxiv.org/abs/1906.11238
Physics,The Event Horizon Telescope,https://arxiv.org/search/?query=The+Event+Horizon+Telescope&searchtype=title
Physics,Supermassive Black Holes at the Center of Galaxies,https://arxiv.org/search/?query=Supermassive+Black+Holes+at+Center+of+Galaxies&searchtype=title
Physics,Active Galactic Nuclei and Quasars,https://arxiv.org/search/?query=Active+Galactic+Nuclei+Quasars&searchtype=title
Physics,The Formation of Galaxies,https://arxiv.org/search/?query=The+Formation+of+Galaxies&searchtype=title
Physics,Cold Dark Matter Structure Formation,https://arxiv.org/search/?query=Cold+Dark+Matter+Structure+Formation&searchtype=title
Physics,The Hubble Tension,https://arxiv.org/abs/1908.03663
Physics,The S8 Tension in Cosmology,https://arxiv.org/search/?query=The+S8+Tension+in+Cosmology&searchtype=title
Physics,Fast Radio Bursts,https://arxiv.org/abs/1307.1628
Physics,Gamma-Ray Bursts and their Origins,https://arxiv.org/search/?query=Gamma-Ray+Bursts+and+their+Origins&searchtype=title
Physics,Exoplanet Discoveries with Kepler,https://arxiv.org/search/?query=Exoplanet+Discoveries+with+Kepler&searchtype=title
Physics,The TRAPPIST-1 Exoplanet System,https://arxiv.org/abs/1703.01424
Physics,Biosignatures in Exoplanet Atmospheres,https://arxiv.org/search/?query=Biosignatures+Exoplanet+Atmospheres&searchtype=title
Physics,Topological Insulators in 2D and 3D,https://arxiv.org/abs/1008.2026
Physics,The Quantum Spin Hall Effect,https://arxiv.org/abs/cond-mat/0611341
Physics,Fractional Quantum Hall Effect,https://arxiv.org/search/?query=Fractional+Quantum+Hall+Effect&searchtype=title
Physics,Integer Quantum Hall Effect,https://arxiv.org/search/?query=Integer+Quantum+Hall+Effect&searchtype=title
Physics,Graphene and its Electronic Properties,https://arxiv.org/abs/0902.3208
Physics,Magic-Angle Twisted Bilayer Graphene,https://arxiv.org/abs/1803.02342
Physics,Superconductivity in Twisted Bilayer Graphene,https://arxiv.org/abs/1803.02342
Physics,High-Temperature Superconductivity in Cuprates,https://arxiv.org/search/?query=High-Temperature+Superconductivity+in+Cuprates&searchtype=title
Physics,Iron-Based Superconductors,https://arxiv.org/abs/0804.4815
Physics,BCS Theory of Superconductivity,https://arxiv.org/search/?query=BCS+Theory+of+Superconductivity&searchtype=title
Physics,Majorana Fermions in Condensed Matter Physics,https://arxiv.org/abs/1206.1736
Physics,Topological Quantum Computation,https://arxiv.org/abs/quant-ph/0205206
Physics,Anyons in Fractional Quantum Hall States,https://arxiv.org/search/?query=Anyons+Fractional+Quantum+Hall+States&searchtype=title
Physics,Weyl Semimetals,https://arxiv.org/abs/1502.04684
Physics,Dirac Semimetals,https://arxiv.org/search/?query=Dirac+Semimetals&searchtype=title
Physics,Quantum Spin Liquids,https://arxiv.org/abs/cond-mat/0612446
Physics,The Kitaev Honeycomb Model,https://arxiv.org/abs/cond-mat/0506438
Physics,Quantum Entanglement and Bell Inequalities,https://arxiv.org/abs/quant-ph/0402001
Physics,Quantum Teleportation Experiments,https://arxiv.org/abs/quant-ph/9702052
Physics,Quantum Key Distribution Algorithms,https://arxiv.org/search/?query=Quantum+Key+Distribution+Algorithms&searchtype=title
Physics,Peter Shor's Factoring Algorithm,https://arxiv.org/abs/quant-ph/9508027
Physics,Lov Grover's Search Algorithm,https://arxiv.org/abs/quant-ph/9605043
Physics,Quantum Supremacy on a Programmable Processor,https://arxiv.org/abs/1910.11333
Physics,Surface Codes for Quantum Error Correction,https://arxiv.org/abs/1208.0928
Physics,Fault-Tolerant Quantum Computation,https://arxiv.org/search/?query=Fault-Tolerant+Quantum+Computation&searchtype=title
Physics,Variational Quantum Eigensolver,https://arxiv.org/abs/1304.3061
Physics,Quantum Approximate Optimization Algorithm,https://arxiv.org/abs/1411.4028
Physics,Boson Sampling with Linear Optics,https://arxiv.org/abs/1011.3245
Physics,Time Crystals in Quantum Systems,https://arxiv.org/abs/1610.08057
Physics,Many-Body Localization,https://arxiv.org/abs/1404.0686
Physics,The Eigenstate Thermalization Hypothesis,https://arxiv.org/abs/cond-mat/9403051
Physics,Quantum Chaos and OTOCs,https://arxiv.org/abs/1503.01409
Physics,The Sachdev-Ye-Kitaev Model,https://arxiv.org/abs/1604.07818
Physics,Fluid-Gravity Correspondence,https://arxiv.org/abs/0712.2456
Physics,Viscosity Bound in String Theory,https://arxiv.org/abs/hep-th/0405231
Physics,Quark-Gluon Plasma and the RHIC Results,https://arxiv.org/search/?query=Quark-Gluon+Plasma+RHIC&searchtype=title
Physics,CERN LHC Results on Quark-Gluon Plasma,https://arxiv.org/search/?query=CERN+LHC+Quark-Gluon+Plasma&searchtype=title
Physics,Lattice QCD Calculations of the Hadron Spectrum,https://arxiv.org/search/?query=Lattice+QCD+Hadron+Spectrum&searchtype=title
Physics,Chiral Perturbation Theory,https://arxiv.org/search/?query=Chiral+Perturbation+Theory&searchtype=title
Physics,The Parton Model and Deep Inelastic Scattering,https://arxiv.org/search/?query=Parton+Model+Deep+Inelastic+Scattering&searchtype=title
Physics,Asymptotic Freedom in QCD,https://arxiv.org/search/?query=Asymptotic+Freedom+in+QCD&searchtype=title
Physics,Quantum Electrodynamics Renormalization,https://arxiv.org/search/?query=Quantum+Electrodynamics+Renormalization&searchtype=title
Physics,The Casimir Effect,https://arxiv.org/search/?query=Casimir+Effect&searchtype=title
Physics,Anderson Localization,https://arxiv.org/search/?query=Anderson+Localization&searchtype=title
Physics,The Quantum Hall Effect,https://arxiv.org/search/?query=Quantum+Hall+Effect&searchtype=title
Physics,Bose-Einstein Condensation in Dilute Gases,https://arxiv.org/abs/cond-mat/9612053
Physics,Feshbach Resonances in Ultracold Gases,https://arxiv.org/search/?query=Feshbach+Resonances+Ultracold+Gases&searchtype=title
Physics,Optical Lattices and Quantum Simulation,https://arxiv.org/search/?query=Optical+Lattices+Quantum+Simulation&searchtype=title
Physics,Rydberg Atoms for Quantum Information,https://arxiv.org/search/?query=Rydberg+Atoms+Quantum+Information&searchtype=title
Physics,Cavity Quantum Electrodynamics,https://arxiv.org/search/?query=Cavity+Quantum+Electrodynamics&searchtype=title
Physics,Circuit Quantum Electrodynamics,https://arxiv.org/search/?query=Circuit+Quantum+Electrodynamics&searchtype=title
Physics,The Transmon Qubit,https://arxiv.org/search/?query=The+Transmon+Qubit&searchtype=title
Physics,Flux Qubits,https://arxiv.org/search/?query=Flux+Qubits&searchtype=title
Physics,Phase Qubits,https://arxiv.org/search/?query=Phase+Qubits&searchtype=title
Physics,Topological Qubits,https://arxiv.org/search/?query=Topological+Qubits&searchtype=title
Bio,CRISPR-Cas9 gene editing technology,https://arxiv.org/search/?query=CRISPR-Cas9+gene+editing&searchtype=title
Bio,Base editing: precision genetic alterations,https://arxiv.org/search/?query=Base+editing+precision+genetic&searchtype=title
Bio,Prime editing: search and replace DNA,https://arxiv.org/search/?query=Prime+editing+DNA&searchtype=title
Bio,AlphaFold: High accuracy protein structure prediction,https://arxiv.org/abs/2107.03374
Bio,RoseTTAFold for protein interaction,https://arxiv.org/abs/2107.05047
Bio,Single-cell RNA sequencing methodology,https://arxiv.org/search/?query=Single-cell+RNA+sequencing+methodology&searchtype=title
Bio,Spatial transcriptomics techniques,https://arxiv.org/search/?query=Spatial+transcriptomics&searchtype=title
Bio,Deep learning for predicting protein-protein interactions,https://arxiv.org/abs/2111.02815
Bio,Machine learning in precision medicine,https://arxiv.org/search/?query=Machine+learning+in+precision+medicine&searchtype=title
Bio,DeepBind: Predicting sequence specificities,https://arxiv.org/abs/1508.01259
Bio,DeepSEA: Noncoding variants with deep learning,https://arxiv.org/abs/1508.01259
Bio,Antibiotic discovery using deep learning,https://arxiv.org/search/?query=Antibiotic+discovery+using+deep+learning&searchtype=title
Bio,ESMFold: Evolutionary Scale Modeling,https://arxiv.org/abs/2207.14255
Bio,DeepVariant for highly accurate genome sequencing,https://arxiv.org/search/?query=DeepVariant+Highly+accurate+genome+sequencing&searchtype=title
Bio,AlphaMissense for variant effects,https://arxiv.org/search/?query=AlphaMissense&searchtype=title
Bio,Language models for biological sequence,https://arxiv.org/abs/2103.00020
Bio,Decoding motor cortex signals with RNNs,https://arxiv.org/abs/1602.04938
Bio,Molecular geometry prediction using graph neural nets,https://arxiv.org/abs/1806.07366
Bio,AlphaFold3: Interactions of protein RNA DNA,https://arxiv.org/search/?query=AlphaFold3&searchtype=title
Bio,Unsupervised learning of evolutionary landscapes,https://arxiv.org/abs/2101.08331
Bio,Unified language models for biological sequences,https://arxiv.org/search/?query=Unified+language+models+biological+sequences&searchtype=title
Bio,Semantic reconstruction of continuous language,https://arxiv.org/search/?query=Semantic+reconstruction+continuous+language&searchtype=title
Bio,scVI: Deep generative modeling for transcriptomics,https://arxiv.org/abs/1709.02082
Bio,Predicting the effects of missense variants,https://arxiv.org/abs/2309.03577
Bio,Predicting off-target effects of CRISPR via deep learning,https://arxiv.org/abs/1806.00224
Bio,Federated learning for healthcare data,https://arxiv.org/abs/2108.08398
Bio,BioBERT: a pre-trained biomedical language representation,https://arxiv.org/abs/1901.08746
Bio,PubMedBERT: Domain-Specific Language Model Pretraining,https://arxiv.org/abs/2007.15779
Bio,Unified approach for single-cell spatial transcriptomics,https://arxiv.org/search/?query=Unified+approach+for+single-cell+spatial+transcriptomics&searchtype=title
Bio,Decoding Neural Networks for Brain-Computer Interfaces,https://arxiv.org/search/?query=Decoding+Neural+Networks+for+Brain-Computer+Interfaces&searchtype=title
Bio,High-throughput functional genomics via machine learning,https://arxiv.org/search/?query=High-throughput+functional+genomics+via+machine+learning&searchtype=title
Bio,Deep learning on human genetic variation,https://arxiv.org/search/?query=Deep+learning+on+human+genetic+variation&searchtype=title
Bio,Predicting long non-coding RNA functions,https://arxiv.org/search/?query=Predicting+long+non-coding+RNA+functions&searchtype=title
Bio,Structural biology in the era of AlphaFold,https://arxiv.org/search/?query=Structural+biology+in+the+era+of+AlphaFold&searchtype=title
Bio,Generative models for DNA sequences,https://arxiv.org/search/?query=Generative+models+for+DNA+sequences&searchtype=title
Bio,Deciphering the regulatory code of the human genome,https://arxiv.org/search/?query=Deciphering+the+regulatory+code+of+the+human+genome&searchtype=title
Bio,Machine learning of cellular responses to perturbations,https://arxiv.org/search/?query=Machine+learning+of+cellular+responses+to+perturbations&searchtype=title
Bio,Integrative modeling of macromolecular assemblies,https://arxiv.org/search/?query=Integrative+modeling+of+macromolecular+assemblies&searchtype=title
